date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2014-02-10,6.85,7.16,7.03,6.84,36343.53,0.19,2.78,6.76,6.615,6.386,26821.18,25214.61,21461.97,1.24
2014-02-07,6.61,6.88,6.84,6.55,27571.01,0.14,2.09,6.692,6.525,6.344,26797.54,22625.2,21426.8,0.94
2014-01-30,6.62,6.88,6.7,6.53,27137.47,0.07,1.06,6.62,6.454,6.333,25044.22,21754.95,21773.08,0.93
2014-01-29,6.66,6.68,6.63,6.55,17355.88,0.03,0.46,6.574,6.413,6.343,23797.18,21084.82,21853.24,0.59
2014-01-28,6.68,6.68,6.6,6.53,25698.02,-0.09,-1.34,6.532,6.374,6.36,25415.59,20744.65,22808.27,0.88
2014-01-27,6.42,6.72,6.69,6.35,36225.32,0.21,3.24,6.47,6.339,6.37,23608.04,19846.6,22890.48,1.24
2014-01-24,6.42,6.56,6.48,6.42,18804.42,0.01,0.15,6.358,6.277,6.37,18452.85,17635.2,22217.46,0.64
2014-01-23,6.42,6.49,6.47,6.38,20902.25,0.05,0.78,6.288,6.239,6.377,18465.68,18308.21,22863.56,0.72
2014-01-22,6.27,6.46,6.42,6.25,25447.93,0.13,2.07,6.252,6.197,6.391,18372.46,17798.2,23272.54,0.87
2014-01-21,6.18,6.3,6.29,6.13,16660.28,0.16,2.61,6.216,6.165,6.406,16073.71,17489.95,24199.47,0.57
2014-01-20,6.08,6.22,6.13,6.05,10449.39,0.0,0.0,6.208,6.157,6.431,16085.15,17709.33,25161.3,0.36
2014-01-17,6.25,6.29,6.13,6.1,18868.55,-0.16,-2.54,6.196,6.162,6.477,16817.54,20228.4,26756.66,0.65
2014-01-16,6.25,6.39,6.29,6.25,20436.13,0.05,0.8,6.19,6.211,6.52,18150.73,21791.21,28088.09,0.7
2014-01-15,6.22,6.26,6.24,6.15,13954.18,-0.01,-0.16,6.142,6.273,6.566,17223.95,22621.66,29443.0,0.48
2014-01-14,6.06,6.25,6.25,6.04,16717.51,0.18,2.96,6.114,6.346,6.618,18906.19,24871.9,32345.14,0.57
2014-01-13,6.05,6.15,6.07,6.02,14111.35,-0.03,-0.49,6.106,6.4,6.689,19333.5,25934.36,37069.7,0.48
2014-01-10,6.05,6.27,6.1,5.97,25534.49,0.05,0.83,6.128,6.463,6.795,23639.25,26799.72,42175.14,0.87
2014-01-09,6.09,6.23,6.05,6.05,15802.21,-0.05,-0.82,6.232,6.514,6.891,25431.69,27418.92,50059.96,0.54
2014-01-08,6.21,6.3,6.1,6.05,22365.41,-0.11,-1.77,6.404,6.585,6.982,28019.36,28746.89,60712.36,0.77
2014-01-07,6.1,6.29,6.21,6.1,18854.06,0.03,0.48,6.578,6.646,7.081,30837.6,30909.0,62630.75,0.65
2014-01-06,6.58,6.6,6.18,6.14,35640.07,-0.44,-6.65,6.694,6.705,7.137,32535.21,32613.28,66795.74,1.22
2014-01-03,6.87,6.93,6.62,6.6,34496.72,-0.29,-4.2,6.798,6.792,7.181,29960.2,33284.92,66694.01,1.18
2014-01-02,6.88,7.03,6.91,6.86,28740.55,-0.06,-0.86,6.796,6.828,7.2,29406.15,34384.97,66526.38,0.98
2013-12-31,6.76,7.08,6.97,6.71,36456.6,0.18,2.65,6.766,6.859,7.208,29474.41,36264.35,68389.39,1.25
2013-12-30,6.68,6.84,6.79,6.66,27342.12,0.09,1.34,6.714,6.89,7.204,30980.4,39818.38,69145.48,0.94
2013-12-27,6.57,6.73,6.7,6.57,22765.0,0.09,1.36,6.716,6.977,7.197,32691.35,48205.05,70017.48,0.78
2013-12-26,6.74,6.82,6.61,6.55,31726.46,-0.15,-2.22,6.786,7.127,7.216,36609.64,57550.55,70822.54,1.09
2013-12-25,6.71,6.81,6.76,6.62,29081.88,0.05,0.74,6.86,7.268,7.239,39363.8,72701.0,73459.09,1.0
2013-12-24,6.78,6.87,6.71,6.61,43986.52,-0.09,-1.32,6.952,7.379,7.253,43054.28,92677.84,74707.59,1.51
2013-12-23,7.0,7.04,6.8,6.73,35896.87,-0.25,-3.55,7.066,7.515,7.264,48656.37,94352.5,77778.12,1.23
2013-12-20,7.01,7.23,7.05,6.93,42356.47,0.07,1.0,7.238,7.569,7.275,63718.76,100978.2,82624.38,1.45
2013-12-19,7.22,7.27,6.98,6.95,45497.26,-0.24,-3.32,7.468,7.57,7.248,78491.46,100103.1,81449.25,1.56
2013-12-18,7.27,7.35,7.22,7.05,47534.28,-0.06,-0.82,7.676,7.571,7.228,106038.2,98667.78,80251.89,1.63
2013-12-17,7.63,7.67,7.28,7.25,71996.99,-0.38,-4.96,7.806,7.556,7.196,142301.4,100514.44,79434.0,2.46
2013-12-16,8.26,8.35,7.66,7.6,111208.78,-0.54,-6.58,7.964,7.518,7.16,140048.62,98472.58,77267.89,3.81
2013-12-13,7.81,8.33,8.2,7.67,116219.99,0.18,2.24,7.9,7.416,7.108,138237.64,91829.91,74389.11,3.98
2013-12-12,7.67,8.47,8.02,7.67,183230.97,0.15,1.91,7.672,7.304,7.019,121714.74,84094.53,71232.54,6.27
2013-12-11,8.58,8.58,7.87,7.84,228850.25,-0.2,-2.48,7.466,7.21,6.915,91297.36,74217.18,62512.6,7.83
2013-12-10,7.81,8.07,8.07,7.81,60733.1,0.73,9.95,7.306,7.126,6.816,58727.49,56737.34,51406.33,2.08
2013-12-09,7.12,7.49,7.34,7.12,102153.89,0.28,3.97,7.072,7.012,6.714,56896.55,61203.74,48673.53,3.5
2013-12-06,6.95,7.11,7.06,6.95,33605.51,0.07,1.0,6.932,6.98,6.645,45422.18,64270.56,43783.67,1.15
2013-12-05,7.02,7.18,6.99,6.92,31144.06,-0.08,-1.13,6.936,6.925,6.586,46474.31,62795.39,42616.95,1.07
2013-12-04,6.83,7.24,7.07,6.8,66000.9,0.17,2.46,6.954,6.884,6.535,57136.99,61836.0,41522.22,2.26
2013-12-03,6.78,6.95,6.9,6.6,51578.37,0.26,3.92,6.946,6.836,6.487,54747.19,58353.56,38745.82,1.77
2013-12-02,6.95,7.0,6.64,6.43,44782.04,-0.44,-6.21,6.952,6.801,6.451,65510.93,56063.21,36726.18,1.53
2013-11-29,7.1,7.1,7.08,6.94,38866.16,0.0,0.0,7.028,6.8,6.426,83118.94,56948.31,34829.95,1.33
2013-11-28,7.16,7.4,7.08,7.0,84457.48,0.05,0.71,6.914,6.733,6.376,79116.48,58370.56,33712.36,2.89
2013-11-27,6.96,7.04,7.03,6.86,54051.91,0.1,1.44,6.814,6.62,6.335,66535.0,50808.02,30949.06,1.85
2013-11-26,7.1,7.23,6.93,6.86,105397.08,-0.09,-1.28,6.726,6.505,6.287,61959.92,46075.32,28764.04,3.61
2013-11-25,6.52,7.16,7.02,6.52,132822.06,0.51,7.83,6.65,6.416,6.24,46615.48,36143.31,24711.89,4.55
2013-11-22,6.52,6.62,6.51,6.45,18853.88,-0.07,-1.06,6.572,6.31,6.205,30777.69,23296.78,18417.4,0.65
2013-11-21,6.55,6.7,6.58,6.48,21550.08,-0.01,-0.15,6.552,6.246,6.194,37624.63,22438.51,18265.79,0.74
2013-11-20,6.58,6.73,6.59,6.51,31176.51,0.04,0.61,6.426,6.186,6.188,35081.05,21208.44,17841.33,1.07
2013-11-19,6.6,6.61,6.55,6.45,28674.87,-0.08,-1.21,6.284,6.137,6.181,30190.71,19138.08,17361.23,0.98
2013-11-18,6.3,6.74,6.63,6.3,53633.1,0.22,3.43,6.182,6.1,6.185,25671.15,17389.14,17389.72,1.84
2013-11-15,6.3,6.55,6.41,6.28,53088.6,0.46,7.73,6.048,6.052,6.192,15815.87,12711.59,16300.02,1.82
2013-11-14,5.92,5.97,5.95,5.81,8832.16,0.07,1.19,5.94,6.019,6.208,7252.38,9054.16,16089.79,0.3
2013-11-13,6.02,6.04,5.88,5.86,6724.84,-0.16,-2.65,5.946,6.049,6.254,7335.83,11090.09,19096.0,0.23
2013-11-12,6.0,6.06,6.04,5.95,6077.04,0.08,1.34,5.99,6.068,6.323,8085.45,11452.77,23676.42,0.21
2013-11-11,5.85,5.97,5.96,5.84,4356.72,0.09,1.53,6.018,6.064,6.386,9107.14,13280.46,26621.68,0.15
2013-11-08,5.99,6.05,5.87,5.8,10271.16,-0.11,-1.84,6.056,6.1,6.452,9607.3,13538.01,29076.04,0.35
2013-11-07,6.1,6.15,5.98,5.97,9249.37,-0.12,-1.97,6.098,6.142,6.522,10855.93,14093.08,32872.42,0.32
2013-11-06,6.14,6.21,6.1,6.09,10472.96,-0.08,-1.29,6.152,6.189,6.574,14844.36,14474.22,36237.43,0.36
2013-11-05,6.1,6.2,6.18,6.05,11185.5,0.03,0.49,6.146,6.225,6.631,14820.09,15584.38,39979.65,0.38
2013-11-04,6.11,6.17,6.15,6.09,6857.52,0.07,1.15,6.11,6.269,6.687,17453.78,17390.29,44912.19,0.23
2013-11-01,6.16,6.23,6.08,6.06,16514.28,-0.17,-2.72,6.144,6.331,6.737,17468.72,19888.45,48084.45,0.57
2013-10-31,6.08,6.44,6.25,6.03,29191.52,0.18,2.96,6.186,6.397,6.785,17330.23,23125.42,50469.25,1.0
2013-10-30,6.0,6.08,6.07,5.93,10351.61,0.07,1.17,6.226,6.459,6.818,14104.09,27101.91,51733.86,0.35
2013-10-29,6.34,6.36,6.0,5.8,24353.96,-0.32,-5.06,6.304,6.578,6.873,16348.68,35900.07,56028.35,0.83
2013-10-28,6.29,6.35,6.32,6.27,6932.24,0.03,0.48,6.428,6.707,6.937,17326.8,39962.91,60272.8,0.24
2013-10-25,6.45,6.51,6.29,6.26,15821.8,-0.16,-2.48,6.518,6.803,6.99,22308.18,44614.07,66388.6,0.54
2013-10-24,6.44,6.55,6.45,6.42,13060.82,-0.01,-0.15,6.608,6.902,7.028,28920.61,51651.77,71549.71,0.45
2013-10-23,6.66,6.71,6.46,6.43,21574.58,-0.16,-2.42,6.692,6.958,7.05,40099.74,58000.64,72719.07,0.74
2013-10-22,6.87,6.87,6.62,6.56,29244.56,-0.15,-2.22,6.852,7.037,7.071,55451.47,64374.92,73113.23,1.0
2013-10-21,6.72,6.83,6.77,6.64,31839.14,0.03,0.45,6.986,7.104,7.087,62599.02,72434.09,73828.71,1.09
2013-10-18,6.83,6.83,6.74,6.5,48883.97,-0.13,-1.89,7.088,7.142,7.1,66919.96,76280.45,74639.76,1.67
2013-10-17,7.26,7.35,6.87,6.86,68956.43,-0.39,-5.37,7.196,7.173,7.11,74382.92,77813.07,76205.81,2.36
2013-10-16,7.27,7.36,7.26,7.1,98333.25,-0.03,-0.41,7.224,7.176,7.114,75901.55,76365.82,76614.82,3.37
2013-10-15,7.26,7.4,7.29,7.11,64982.3,0.01,0.14,7.222,7.168,7.081,73298.36,76156.62,75260.47,2.22
2013-10-14,7.31,7.39,7.28,7.15,53443.84,0.0,0.0,7.222,7.167,7.049,82269.17,80582.69,74895.54,1.83
2013-10-11,7.0,7.29,7.28,7.0,86198.78,0.27,3.85,7.196,7.177,7.01,85640.95,88163.12,73704.8,2.95
2013-10-10,7.24,7.3,7.01,6.99,76549.58,-0.24,-3.31,7.15,7.153,6.975,81243.23,91447.65,72851.43,2.62
2013-10-09,7.29,7.4,7.25,7.16,85317.3,-0.04,-0.55,7.128,7.141,6.937,76830.08,87437.49,70176.31,2.92
2013-10-08,7.14,7.5,7.29,7.11,109836.34,0.14,1.96,7.114,7.104,6.884,79014.88,81851.54,67615.27,3.76
2013-09-30,7.01,7.25,7.15,6.91,70302.73,0.1,1.42,7.112,7.069,6.843,78896.22,75223.32,65184.55,2.41
2013-09-27,6.81,7.15,7.05,6.69,64210.19,0.15,2.17,7.158,7.057,6.798,90685.3,72999.06,63960.01,2.2
2013-09-26,7.17,7.24,6.9,6.78,54483.85,-0.28,-3.9,7.156,7.046,6.767,101652.07,74598.55,64454.46,1.86
2013-09-25,7.28,7.43,7.18,7.12,96241.27,-0.1,-1.37,7.154,7.051,6.741,98044.9,76863.82,66598.13,3.29
2013-09-24,7.34,7.65,7.28,7.21,109243.07,-0.1,-1.35,7.094,6.994,6.685,84688.21,74364.32,64485.79,3.74
2013-09-23,6.92,7.47,7.38,6.92,129248.11,0.34,4.83,7.026,6.931,6.609,71550.41,69208.38,59854.22,4.42
2013-09-18,6.82,7.25,7.04,6.81,119044.05,0.15,2.18,6.956,6.842,6.531,55312.83,59246.48,54133.34,4.07
2013-09-17,6.89,7.0,6.89,6.72,36447.99,0.01,0.14,6.936,6.797,6.473,47545.03,54255.22,48920.01,1.25
2013-09-16,6.92,6.99,6.88,6.78,29457.82,-0.06,-0.86,6.948,6.732,6.423,55682.74,52915.13,48501.31,1.01
2013-09-13,6.99,7.07,6.94,6.85,43554.09,-0.09,-1.28,6.894,6.664,6.367,64040.44,53379.0,47665.71,1.49
2013-09-12,6.94,7.05,7.03,6.8,48060.21,0.09,1.3,6.836,6.617,6.299,66866.34,55145.79,46510.65,1.65
2013-09-11,6.91,7.09,6.94,6.65,80205.05,-0.01,-0.14,6.728,6.538,6.236,63180.12,54920.96,45104.14,2.75
2013-09-10,6.67,7.01,6.95,6.52,77136.54,0.34,5.14,6.658,6.487,6.182,60965.4,54310.38,43253.06,2.64
2013-09-09,6.65,6.86,6.61,6.56,71246.31,-0.04,-0.6,6.516,6.43,6.135,50147.51,56332.45,41828.89,2.44
2013-09-06,6.52,6.72,6.65,6.45,57683.6,0.16,2.46,6.434,6.376,6.095,42717.57,54607.25,39839.41,1.97
2013-09-05,6.45,6.51,6.49,6.35,29629.12,-0.1,-1.52,6.398,6.287,6.045,43425.23,50500.06,37677.59,1.01
2013-09-04,6.24,6.68,6.59,6.2,69131.45,0.35,5.61,6.348,6.22,5.999,46661.8,49020.19,36743.08,2.37
2013-09-03,6.2,6.36,6.24,6.19,23047.09,0.04,0.65,6.316,6.149,5.947,47655.35,43584.8,33980.32,0.79
2013-09-02,6.4,6.52,6.2,6.09,34096.59,-0.27,-4.17,6.344,6.113,5.915,62517.39,44087.5,33494.03,1.17
2013-08-30,6.25,6.65,6.47,6.25,61221.92,0.23,3.69,6.318,6.069,5.884,66496.93,41952.42,32482.39,2.1
2013-08-29,6.43,6.45,6.24,6.2,45811.97,-0.19,-2.96,6.176,5.98,5.836,57574.88,37875.52,30251.03,1.57
2013-08-28,6.3,6.64,6.43,6.21,74099.16,0.05,0.78,6.092,5.933,5.797,51378.58,35287.32,28610.69,2.54
2013-08-27,6.07,6.56,6.38,6.01,97357.29,0.31,5.11,5.982,5.877,5.739,39514.25,32195.75,25229.29,3.33
2013-08-26,5.81,6.15,6.07,5.74,53994.32,0.31,5.38,5.882,5.84,5.684,25657.62,27325.33,20716.2,1.85
2013-08-23,5.88,5.94,5.76,5.65,16611.64,-0.06,-1.03,5.82,5.814,5.643,17407.9,25071.57,18622.69,0.57
2013-08-22,5.81,5.9,5.82,5.8,14830.49,-0.06,-1.02,5.784,5.802,5.637,18176.16,24855.12,18728.54,0.51
2013-08-21,5.84,5.92,5.88,5.75,14777.52,0.0,0.0,5.774,5.777,5.627,19196.06,24465.96,18945.1,0.51
2013-08-20,5.78,5.93,5.88,5.67,28074.11,0.12,2.08,5.772,5.744,5.612,24877.24,24375.85,19190.25,0.96
2013-08-19,5.56,5.78,5.76,5.56,12745.74,0.18,3.23,5.798,5.716,5.595,28993.05,22900.57,18635.01,0.44
2013-08-16,5.72,5.88,5.58,5.55,20452.94,-0.19,-3.29,5.808,5.698,5.584,32735.23,23012.37,19027.62,0.7
2013-08-15,5.87,5.93,5.77,5.74,19930.01,-0.1,-1.7,5.82,5.692,5.584,31534.08,22626.54,18925.82,0.68
2013-08-14,6.01,6.01,5.87,5.85,43183.42,-0.14,-2.33,5.78,5.66,5.57,29735.86,21934.06,18848.57,1.48
2013-08-13,5.78,6.02,6.01,5.69,48653.13,0.2,3.44,5.716,5.601,5.545,23874.46,18262.83,16820.67,1.67
2013-08-12,5.64,5.9,5.81,5.62,31456.67,0.17,3.01,5.634,5.528,5.503,16808.08,14107.07,13926.8,1.08
2013-08-09,5.6,5.66,5.64,5.53,14447.19,0.07,1.26,5.588,5.472,5.472,13289.51,12173.82,12173.82,0.49
2013-08-08,5.5,5.6,5.57,5.5,10938.88,0.02,0.36,5.564,5.453,5.453,13719.0,11921.22,11921.22,0.37
2013-08-07,5.57,5.62,5.55,5.5,13876.41,-0.05,-0.89,5.54,5.439,5.439,14132.26,12044.01,12044.01,0.47
2013-08-06,5.6,5.62,5.6,5.52,13321.26,0.02,0.36,5.486,5.423,5.423,12651.2,11782.24,11782.24,0.46
2013-08-05,5.49,5.68,5.58,5.45,13863.81,0.06,1.09,5.422,5.393,5.393,11406.06,11525.74,11525.74,0.47
2013-08-02,5.44,5.56,5.52,5.43,16594.63,0.07,1.28,5.356,5.356,5.356,11058.13,11058.13,11058.13,0.57
2013-08-01,5.33,5.45,5.45,5.3,13005.18,0.17,3.22,5.315,5.315,5.315,9674.0,9674.0,9674.0,0.45
2013-07-31,5.28,5.36,5.28,5.26,6471.1,0.0,0.0,5.27,5.27,5.27,8563.61,8563.61,8563.61,0.22
2013-07-30,5.28,5.32,5.28,5.17,7095.6,0.03,0.57,5.265,5.265,5.265,9609.86,9609.86,9609.86,0.24
2013-07-29,5.33,5.37,5.25,5.19,12124.12,-0.14,-2.6,5.25,5.25,5.25,12124.12,12124.12,12124.12,0.42
2016-07-27,11.9,12.02,11.23,10.85,119796.17,-0.67,-5.63,11.618,11.374,10.801,93979.82,94944.61,95316.11,0.47
2016-07-26,11.9,12.1,11.9,11.75,93869.23,0.0,0.0,11.626,11.344,10.71,82102.8,100784.2,91371.62,0.36
2016-07-25,11.5,11.98,11.9,11.48,81264.58,0.4,3.48,11.474,11.179,10.583,76289.48,97712.08,89015.52,0.32
2016-07-22,11.5,11.72,11.5,11.41,77771.53,-0.06,-0.52,11.334,11.013,10.46,82286.93,95684.39,88579.64,0.3
2016-07-21,11.34,11.77,11.56,11.3,97197.57,0.29,2.57,11.264,10.907,10.356,91327.34,93713.58,86991.15,0.38
2016-07-20,11.13,11.35,11.27,11.08,60411.07,0.13,1.17,11.13,10.791,10.258,95909.39,91425.4,84526.61,0.23
2016-07-19,11.0,11.23,11.14,10.85,64802.66,-0.06,-0.54,11.062,10.71,10.18,119465.61,95260.15,82944.72,0.25
2016-07-18,11.15,11.5,11.2,11.09,111251.84,0.05,0.45,10.884,10.654,10.107,119134.67,105204.8,82042.88,0.43
2016-07-15,10.82,11.25,11.15,10.81,122973.58,0.26,2.39,10.692,10.524,10.035,109081.85,104241.13,79357.58,0.48
2016-07-14,11.02,11.26,10.89,10.8,120107.82,-0.04,-0.37,10.55,10.378,9.966,96099.82,101472.54,76888.05,0.47
2016-07-13,10.24,11.0,10.93,10.1,178192.16,0.68,6.63,10.452,10.228,9.904,86941.4,95687.61,73865.08,0.69
2016-07-12,10.29,10.39,10.25,9.97,63147.95,0.01,0.1,10.358,10.075,9.825,71054.69,81959.03,66770.31,0.25
2016-07-11,10.32,10.5,10.24,10.1,60987.74,-0.2,-1.92,10.424,9.987,9.772,91274.94,80318.96,66444.59,0.24
2016-07-08,10.43,10.63,10.44,10.37,58063.44,0.04,0.39,10.356,9.907,9.713,99400.42,81474.89,67355.43,0.23
2016-07-07,10.35,10.65,10.4,10.27,74315.72,-0.06,-0.57,10.206,9.805,9.686,106845.25,80268.71,67697.07,0.29
2016-07-06,10.46,10.8,10.46,10.35,98758.61,-0.12,-1.13,10.004,9.725,9.669,104433.82,77627.82,66582.07,0.38
2016-07-05,9.95,10.86,10.58,9.95,164249.17,0.68,6.87,9.792,9.649,9.655,92863.37,70629.28,64830.84,0.64
2016-07-04,9.6,10.14,9.9,9.6,101615.14,0.21,2.17,9.55,9.559,9.629,69362.99,58880.96,59822.55,0.39
2016-07-01,9.37,9.78,9.69,9.32,95287.6,0.3,3.19,9.458,9.546,9.638,63549.37,54474.02,57857.32,0.37
2016-06-30,9.45,9.46,9.39,9.2,62258.56,-0.01,-0.11,9.404,9.553,9.661,53692.17,52303.57,56757.15,0.24
2016-06-29,9.4,9.43,9.4,9.3,40906.37,0.03,0.32,9.446,9.579,9.702,50821.83,52042.54,58299.48,0.16
2016-06-28,9.47,9.51,9.37,9.3,46747.26,-0.07,-0.74,9.506,9.574,9.727,48395.19,51581.6,59569.44,0.18
2016-06-27,9.39,9.6,9.44,9.32,72547.06,0.02,0.21,9.568,9.556,9.776,48398.93,52570.22,61408.59,0.28
2016-06-24,9.59,9.65,9.42,9.17,46001.58,-0.18,-1.88,9.634,9.518,9.817,45398.68,53235.97,61395.5,0.18
2016-06-23,9.7,9.77,9.6,9.43,47906.86,-0.1,-1.03,9.702,9.566,9.868,50914.98,55125.43,65782.41,0.19
2016-06-22,9.72,9.75,9.7,9.59,28773.21,0.02,0.21,9.712,9.613,9.916,53263.26,55536.32,74418.74,0.11
2016-06-21,9.86,9.92,9.68,9.55,46765.92,-0.09,-0.92,9.642,9.66,9.967,54768.0,59032.4,81448.56,0.18
2016-06-20,9.85,9.89,9.77,9.55,57545.82,0.01,0.1,9.544,9.699,9.971,56741.52,60764.14,81422.39,0.22
2016-06-17,9.65,9.95,9.76,9.63,73583.09,0.11,1.14,9.402,9.729,9.965,61073.25,61240.62,81019.34,0.29
2016-06-16,9.3,9.76,9.65,9.3,59648.24,0.3,3.21,9.43,9.768,9.96,59335.89,61210.73,80900.97,0.23
2016-06-15,9.12,9.39,9.35,9.11,36296.95,0.16,1.74,9.514,9.824,9.962,57809.38,64556.41,81356.96,0.14
2016-06-14,9.06,9.37,9.19,9.06,56633.49,0.13,1.44,9.678,9.879,9.971,63296.8,67557.29,81764.29,0.22
2016-06-13,9.69,9.88,9.06,9.0,79204.5,-0.84,-8.48,9.854,9.995,9.989,64786.76,70246.97,82439.82,0.31
2016-06-08,10.09,10.09,9.9,9.73,64896.26,-0.17,-1.69,10.056,10.115,10.011,61407.98,69555.04,82808.96,0.25
2016-06-07,10.27,10.28,10.07,9.98,52015.72,-0.1,-0.98,10.106,10.169,9.986,63085.57,76439.39,83632.81,0.2
2016-06-06,10.08,10.28,10.17,10.0,63734.01,0.1,0.99,10.134,10.218,9.931,71303.44,93301.16,83305.4,0.25
2016-06-03,10.08,10.28,10.07,10.05,64083.32,0.0,0.0,10.08,10.274,9.852,71817.78,103864.72,83046.43,0.25
2016-06-02,10.12,10.35,10.07,10.01,62310.6,-0.08,-0.79,10.136,10.242,9.802,75707.17,102080.64,82680.1,0.24
2016-06-01,10.21,10.42,10.15,10.13,73284.22,-0.06,-0.59,10.174,10.201,9.775,77702.1,100798.06,83111.68,0.28
2016-05-31,9.82,10.39,10.21,9.81,93105.06,0.31,3.13,10.232,10.152,9.74,89793.21,100591.21,82860.93,0.36
2016-05-30,10.25,10.28,9.9,9.84,66305.69,-0.45,-4.35,10.302,10.099,9.69,115298.88,98157.51,80302.69,0.26
2016-05-27,10.26,10.63,10.35,10.26,83530.3,0.09,0.88,10.468,10.063,9.645,135911.66,95971.29,78079.87,0.32
2016-05-26,10.33,10.42,10.26,10.0,72285.22,-0.18,-1.72,10.348,9.982,9.576,128454.1,94632.68,75432.67,0.28
2016-05-25,10.75,10.75,10.44,10.07,133739.77,-0.12,-1.14,10.228,9.907,9.517,123894.03,96062.88,73466.23,0.52
2016-05-24,11.05,11.33,10.56,10.5,220633.41,-0.17,-1.58,10.072,9.802,9.45,111389.22,90826.22,68190.62,0.86
2016-05-23,9.99,10.73,10.73,9.99,169369.62,0.98,10.05,9.896,9.644,9.372,81016.14,73309.64,58541.84,0.66
2016-05-20,9.66,9.75,9.75,9.54,46242.5,0.09,0.93,9.658,9.429,9.283,56030.91,62228.13,51631.19,0.18
2016-05-19,9.65,9.68,9.66,9.55,49484.84,0.0,0.0,9.616,9.362,9.245,60811.26,63279.56,51637.18,0.19
2016-05-18,9.7,9.72,9.66,9.45,71215.73,-0.02,-0.21,9.586,9.349,9.22,68231.73,65425.29,54201.61,0.28
2016-05-17,9.53,9.68,9.68,9.41,68768.01,0.14,1.47,9.532,9.328,9.202,70263.22,65130.65,52876.02,0.27
2016-05-16,9.38,9.58,9.54,9.38,44443.48,0.0,0.0,9.392,9.28,9.183,65603.15,62447.87,52149.64,0.17
2016-05-13,9.64,9.66,9.54,9.37,70144.23,0.03,0.32,9.2,9.227,9.183,68425.36,60188.46,53926.92,0.27
2016-05-12,9.37,9.52,9.51,9.1,86587.2,0.12,1.28,9.108,9.169,9.187,65747.85,56232.65,57054.84,0.34
2016-05-11,9.12,9.49,9.39,9.03,81373.2,0.41,4.57,9.112,9.126,9.174,62618.85,50869.59,55787.44,0.32
2016-05-10,8.61,8.98,8.98,8.61,45467.63,0.4,4.66,9.124,9.097,9.165,59998.08,45555.01,54750.0,0.18
2016-05-09,9.0,9.0,8.58,8.49,58554.52,-0.5,-5.51,9.168,9.099,9.188,59292.6,43774.04,56975.18,0.23
2016-05-06,9.58,9.58,9.08,9.06,56756.72,-0.45,-4.72,9.254,9.137,9.215,51951.56,41034.24,57040.47,0.22
2016-05-05,9.38,9.75,9.53,9.38,70942.17,0.08,0.85,9.23,9.128,9.218,46717.45,39994.8,58289.26,0.28
2016-05-04,9.2,9.5,9.45,9.2,68269.37,0.25,2.72,9.14,9.09,9.21,39120.33,42977.94,58626.15,0.27
2016-05-03,9.14,9.28,9.2,9.01,41940.21,0.19,2.11,9.07,9.075,9.206,31111.94,40621.39,60161.33,0.16
2016-04-29,8.96,9.08,9.01,8.9,21849.32,0.05,0.56,9.03,9.085,9.21,28255.47,41851.41,63224.76,0.08
2016-04-28,9.1,9.11,8.96,8.88,30586.16,-0.12,-1.32,9.02,9.139,9.241,30116.92,47665.39,69975.21,0.12
2016-04-27,9.17,9.19,9.08,9.05,32956.58,-0.02,-0.22,9.026,9.205,9.281,33272.16,57877.03,76250.34,0.13
2016-04-26,8.98,9.1,9.1,8.91,28227.41,0.1,1.11,9.04,9.222,9.304,46835.54,60705.3,81303.03,0.11
2016-04-25,9.04,9.06,9.0,8.86,27657.9,0.04,0.45,9.08,9.232,9.32,50130.84,63944.99,89380.62,0.11
2016-04-22,8.98,9.15,8.96,8.85,31156.53,-0.03,-0.33,9.14,9.277,9.356,55447.34,70176.32,99807.2,0.12
2016-04-21,9.12,9.23,8.99,8.94,46362.37,-0.16,-1.75,9.258,9.292,9.406,65213.86,73046.7,117985.26,0.18
2016-04-20,9.39,9.45,9.15,8.64,100773.51,-0.15,-1.61,9.384,9.308,9.448,82481.89,76583.73,132984.49,0.39
2016-04-19,9.32,9.49,9.3,9.26,44703.88,0.0,0.0,9.404,9.329,9.476,74575.05,74274.37,149385.95,0.17
2016-04-18,9.48,9.5,9.3,9.28,54240.4,-0.25,-2.62,9.384,9.337,9.481,77759.14,79701.28,163019.25,0.21
2016-04-15,9.67,9.77,9.55,9.51,79989.15,-0.07,-0.73,9.414,9.335,9.444,84905.3,84598.11,172026.65,0.31
2016-04-14,9.48,9.69,9.62,9.37,132702.52,0.37,4.0,9.326,9.342,9.377,80879.53,92285.04,177782.87,0.52
2016-04-13,9.26,9.44,9.25,9.25,61239.28,0.05,0.54,9.232,9.357,9.309,70685.56,94623.66,189164.36,0.24
2016-04-12,9.49,9.5,9.2,9.18,60624.33,-0.25,-2.65,9.254,9.386,9.982,73973.69,101900.76,188043.96,0.24
2016-04-11,9.14,9.72,9.45,9.14,89971.21,0.34,3.73,9.29,9.407,10.745,81643.42,114816.25,186443.71,0.35
2016-04-08,9.11,9.24,9.11,9.02,59860.32,-0.04,-0.44,9.256,9.434,11.531,84290.92,129438.08,184260.02,0.23
2016-04-07,9.47,9.47,9.15,9.14,81732.67,-0.21,-2.24,9.358,9.519,12.301,103690.54,162923.82,184725.92,0.32
